mysql> select * from log;

+-----+---------------------+---------+----------------------------------+-------+
| id  | time                | cell_id | comment                          | event |
| 213 | 2019-01-11 11:44:46 |       3 | 74: DB47AD                       |     8 |
| 214 | 2019-01-11 11:44:51 |       3 | 75: D19AD2                       |     7 |
| 215 | 2019-01-11 11:44:55 |       3 | 75: D19AD2                       |     3 |
| 216 | 2019-01-11 11:44:58 |       3 | 75: D19AD2                       |     8 |
| 217 | 2019-01-11 11:45:03 |       3 | 76: F34EEB                       |     7 |
| 218 | 2019-01-11 11:45:07 |       3 | 76: F34EEB                       |     4 |
| 219 | 2019-01-11 11:45:10 |       3 | 76: F34EEB                       |     8 |
| 220 | 2019-01-11 11:45:15 |       3 | 77: 180EDD                       |     7 |
| 221 | 2019-01-11 11:45:25 |       3 | 77: 180EDD                       |     4 |
| 222 | 2019-01-11 11:45:28 |       3 | 77: 180EDD                       |     8 |
| 223 | 2019-01-11 11:45:34 |       3 | 78: C8453B                       |     7 |
| 224 | 2019-01-11 11:45:37 |       3 | 78: C8453B                       |     6 |
| 225 | 2019-01-11 11:45:40 |       3 | 78: C8453B                       |     8 |
| 226 | 2019-01-11 11:45:45 |       3 | 79: C97FAF                       |     7 |
| 227 | 2019-01-11 11:45:52 |       3 | 79: C97FAF                       |     0 |
| 228 | 2019-01-11 11:45:55 |       3 | 79: C97FAF                       |     8 |
| 229 | 2019-01-11 11:46:00 |       3 | 80: 8B112B                       |     7 |
| 230 | 2019-01-11 11:46:04 |       3 | 80: 8B112B                       |     3 |
| 231 | 2019-01-11 11:46:07 |       3 | 80: 8B112B                       |     8 |
| 232 | 2019-01-11 11:46:12 |       3 | 81: 8696DE                       |     7 |
| 233 | 2019-01-11 11:46:13 |       3 | 81: 8696DE                       |     6 |
| 234 | 2019-01-11 11:46:17 |       3 | 81: 8696DE                       |     8 |
| 235 | 2019-01-11 11:46:22 |       3 | 82: 301316                       |     7 |
| 236 | 2019-01-11 11:46:22 |       3 | 82: 301316                       |     3 |
| 237 | 2019-01-11 11:46:25 |       3 | 82: 301316                       |     8 |
| 238 | 2019-01-11 11:46:30 |       3 | 83: A9F741                       |     7 |
| 239 | 2019-01-11 11:46:37 |       3 | 83: A9F741                       |     5 |
| 240 | 2019-01-11 11:46:40 |       3 | 83: A9F741                       |     8 |
| 241 | 2019-01-11 11:46:45 |       3 | 84: F55876                       |     7 |
| 242 | 2019-01-11 11:46:46 |       3 | 84: F55876                       |     4 |
| 243 | 2019-01-11 11:46:49 |       3 | 84: F55876                       |     8 |
